cell id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
20190618_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04809763,1.81223578,2.58115977,6.34601579,4.82571588,1.17412459,1.86807051,0.34458004,0.0,0.0,0.0
20190618_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03266195,0.31936128,0.43186355,0.29637694,1.99600798,6.83602492,4.85695276,3.13554709,2.06859009,0.02661344,0.0,0.0,0.0
20190618_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54726002,0.41338727,2.33026848,10.78190511,3.91467451,1.27105554,0.65023906,0.09121,0.0
20190618_sample_7,9.81811883,8.9398926,1.14325307,0.09873549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190618_sample_8,3.86656262,11.18480947,3.05956561,1.73819742,0.15086487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190619_sample_3,0.0,1.49242082,14.20161854,4.14287475,0.1630859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190619_sample_4,0.0,0.39709945,14.50966851,4.70476519,0.31767956,0.07078729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190619_sample_5,0.0,0.64769231,10.76769231,6.56076923,1.94,0.08384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190619_sample_6,0.0,5.8299417,13.28640047,0.88365783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190620_sample_1,3.7106565,15.46414917,0.66863573,0.15655861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190620_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12268519,0.41743827,1.04320988,1.27083333,2.55092593,4.43132716,3.69521605,3.95987654,2.14660494,0.36188272
20190620_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01432665,0.20718536,0.40775843,1.30813313,3.86764382,7.16883403,6.16651973,0.85959885
20190620_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97876875,10.98340787,5.03782338
20190624_sample_2,0.0,0.0,0.0,0.0,0.0,0.00760167,0.23818573,0.24958824,0.96034461,1.28088179,0.73736222,0.79057393,1.31128848,6.35626504,4.6496896,1.82440137,1.2251362,0.36868111,0.0,0.0
20190624_sample_3,0.0,0.02073187,0.0492871,0.04498426,0.15646698,0.10796221,0.26560269,0.43888987,2.15846193,7.16775216,5.571789,2.59461362,1.06241076,0.30041659,0.06063095,0.0,0.0,0.0,0.0,0.0
20190624_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25108191,1.02538111,9.3414948,9.38204218
20190624_sample_6,0.10117713,0.30680572,0.17845156,0.37818634,2.06152486,8.02573632,8.32795796,0.60051407,0.01964604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190625_sample_4,0.48462976,7.46407166,7.36224786,2.82271058,1.24121931,0.50911903,0.1160018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190625_sample_5,0.0,0.0,0.0,0.0,0.0,0.4416826,2.24282983,4.56022945,2.5583174,1.62523901,2.37284895,2.12619503,1.94072658,0.53537285,0.61759082,0.39005736,0.4665392,0.12237094,0.0,0.0
20190625_sample_6,3.88985407,11.39940931,4.01233495,0.62195969,0.07644197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190626_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10902483,1.21209962,1.12730253,3.91349271,4.65885203,4.7407988,2.74272277,1.352478,0.1432287,0.0,0.0,0.0
20190627_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06264805,0.66994264,3.25848196,8.44260851,5.14497151,1.96010102,0.44519274,0.01605356,0.0,0.0
20190628_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22042549,0.65856633,6.00749808,11.25344415,1.75708027,0.10298568
20190628_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7952468,3.07250072,4.06956605,3.77585875,4.40224189,2.65082267,1.06946984,0.16429327,0.0,0.0,0.0,0.0
20190628_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22116418,0.62253622,2.82803461,8.05713408,5.27107971,3.0000512
20190628_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22902162,2.5677904,3.2585196,5.93990473,5.84371565,2.161048
20190703_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16578546,6.40290349,5.01881889,3.07016758,0.33560355,0.00672103
20190703_sample_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12009321,1.73089562,5.46633208,6.13969051,3.82864313,1.56479656,0.76716257,0.38238633,0.0,0.0,0.0,0.0
20190703_sample_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02717022,1.23262238,11.22492415,7.51528325
20190703_sample_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17073455,0.68759458,2.59206084,4.17290753,6.5352528,4.27379613,1.56765356
20190703_sample_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02729319,0.20090039,0.67332583,2.6339336,5.64940912,4.64096792,3.84524479,2.32892515
20190703_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20060809,4.98260352,14.81678839
20190703_sample_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34259259,0.92592593,2.45277778,5.19351852,5.63148148,4.46018519,0.99351852,0.0
20190703_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.10387572,0.3185522,1.01198033,1.50550541,1.45426006,2.41776506,3.62687842,5.04789825,3.47683571,1.03644884,0.0,0.0,0.0,0.0
20190703_sample_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159618,1.68034886,6.5295217,7.90143282,3.86710044
20190704_sample_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29734584,0.74236679,2.80582718,7.54340451,3.81959689,3.06326083,1.51067651,0.21752145,0.0,0.0,0.0,0.0
20190704_sample_14,0.0,0.0,0.0,0.0,0.0,0.0,0.66516468,1.65862032,7.06791117,3.43525373,3.17562493,1.52558738,1.05353503,0.39266173,0.71022422,0.3154168,0.0,0.0,0.0,0.0
20190708_sample_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35016255,8.30942819,6.70109007,2.99101167,0.64830752,0.0,0.0,0.0,0.0
20190708_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13998732,3.79784508,10.34307917,5.71908843
20190708_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97703957,5.89480541,13.12815502
20190709_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80982634,2.60736976,4.74205845,6.1279119,2.55993223,1.56035578,1.53155443,0.06099111,0.0
20190709_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15104252,2.50205221,8.13659498,5.00246265,2.79757019,1.00968642,0.40059104,0.0,0.0,0.0,0.0,0.0,0.0
20190709_sample_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2733142,11.2751076,7.45157819
20190710_sample_6,0.0,0.0,0.0,0.0,0.17620273,0.3530654,0.14584571,0.47647331,0.70943048,0.39992081,0.68303306,3.8315845,4.35161354,3.52669438,3.65868145,1.34164852,0.34580611,0.0,0.0,0.0
20190712_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43105089,3.77582442,7.50013997,6.25216953,0.96859078,0.0722244,0.0,0.0,0.0,0.0,0.0
20190712_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03353183,2.27900792,8.03838816,8.68011794,0.96895415,0.0,0.0,0.0
20190715_sample_1,0.0,8.21404801,10.80001775,0.87766784,0.10826641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190715_sample_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36067893,3.51131542,8.88967468,5.82743989,1.41089109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190715_sample_11,0.0,0.199770634,1.6973105,9.90862343,7.89463949,0.297436277,0.00221967371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190715_sample_4,0.0,0.60538344,6.01320467,10.97206704,2.40934485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190715_sample_7,0.0,0.0,0.0,0.0,0.0,6.79256246,6.74753051,3.92504358,2.37652528,0.15833818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190716_sample_9,0.0,0.0,0.0,0.0,0.0,0.0,0.1203745,0.37004012,1.31074454,5.3484916,4.98290979,3.4730272,2.7180859,1.54554912,0.13077723,0.0,0.0,0.0,0.0,0.0
20190718_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5909633,9.88207235,6.45819531,2.9468663,0.12190274,0.0,0.0,0.0
20190718_sample_8,0.0,0.0,0.0,0.0,0.50165893,10.13404114,8.4512276,0.87591241,0.03715992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190718_sample_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32967033,6.20192308,13.46840659
20190725_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51505711,6.15991693,9.90654206,3.16095535,0.25752856,0.0,0.0,0.0,0.0
20190729_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69826652,5.6301914,8.60057783,3.593355,0.47760925,0.0,0.0,0.0
20190729_sample_3,0.17835972,0.44813868,0.97162579,1.21347841,4.09489686,8.84606265,4.04642095,0.20101694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190729_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75949367,6.82966742,12.41083891
20190730_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27587985,0.29006059,0.32228954,1.53925487,1.58824288,3.52842594,7.36882816,5.08701818
20190730_sample_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11035046,2.1341235,13.26794047,4.48758557
20190731_sample_1,0.0,0.0,0.0,0.0,0.03464021,1.6686786,4.24185168,6.02004934,5.64880421,2.17813468,0.20784128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190731_sample_5,0.0,0.0,0.05379802,2.06303725,6.55751126,6.40547336,1.32389919,0.7777323,0.99058535,1.13151278,0.4362318,0.23390445,0.02631425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190820_sample_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02247688,0.8080622,2.26758539,4.40620509,7.14875272,3.9459818,1.08515421,0.31578172,0.0,0.0,0.0,0.0
20190827_sample_1,0.0,0.0,0.0,0.0,0.0,0.05668848,0.24844012,1.69266474,2.11611627,2.82072744,4.95168163,4.05798204,2.22797139,1.1497489,0.66085832,0.01712068,0.0,0.0,0.0,0.0
20190827_sample_4,0.0,0.13805473,0.57776449,1.20498954,1.04138924,0.96529608,0.65548822,2.1648504,7.37070957,3.92749409,1.61534908,0.33861456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190827_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10629203,0.13032327,0.32996742,1.00977424,4.43191534,10.849643,2.53853086,0.60355385
20190828_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08168761,1.76391382,5.96723519,7.79847397,2.32271095,1.06597846,0.0,0.0,0.0,0.0,0.0
20190828_sample_7,0.0,0.0,0.0,0.46309696,3.35745297,11.25387637,3.65619185,1.01819309,0.25118875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190829_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02888815,0.23945843,1.50705671,3.07676244,7.08142631,5.9638376,2.10257035
20190904_sample_3,4.25828474,13.66235244,1.62139098,0.45797184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190904_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038863,5.78557387,10.64267352,3.40087706,0.06048692,0.0,0.0,0.0,0.0
20190904_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33055249,0.89249174,0.93026916,3.65811428,9.06500866,5.12356367
20190905_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21563174,0.81190037,1.79755617,6.1183162,6.42395075,2.57758055,1.12128504,0.87752742,0.05625176,0.0
20190906_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.00745562,0.22825682,2.81994666,5.55902847,6.39463195,4.25486766,0.73581281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190906_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58191965,3.67753806,8.8606264,5.65622662,1.22368927,0.0,0.0
20190910_sample_1,14.67001828,5.32998172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190910_sample_2,0.0,0.0,0.0,0.0,0.51231742,1.38216699,3.16328755,5.39350338,6.82145193,1.89230434,0.47307608,0.3618923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190910_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17926291,0.78799859,1.53212922,3.84088386,7.31728452,5.1688375,1.1736034
20190912_sample_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28111707,0.87664139,4.61623821,11.16330682,2.87775106,0.18494544,0.0,0.0,0.0
20190917_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.06935706,0.20455942,1.39972491,3.78742208,5.29045097,4.94073922,2.5814287,1.38216616,0.34415147,0.0,0.0,0.0,0.0,0.0
20190924_sample_2,0.0,0.0,0.0,0.35341686,0.25258324,0.09384516,0.17770678,0.29651076,0.66989467,1.53846154,2.08855389,1.79204313,3.40438277,5.62971098,1.99770379,1.60135776,0.10382868,0.0,0.0,0.0
20190924_sample_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23464523,0.62447415,3.52061326,8.24997663,5.70814247,1.66214827
20190925_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30927482,2.00994343,3.29504543,4.2667581,2.94599691,2.18549631,2.35350591,1.39207955,0.74609978,0.41076633,0.08503343,0.0
20190925_sample_3,0.02926965,0.15492727,0.35300203,0.55107679,1.21620428,3.42177308,5.57561536,5.79564236,2.58758816,0.29345344,0.02144759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190925_sample_5,0.00981669,4.72635971,9.03097922,5.07371958,0.93824923,0.20992619,0.01094939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190925_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00887749063,1.60189386,10.7891103,7.54685342,0.0532649438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190926_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38459615,0.93223306,5.54688672,9.02275569,3.61540385,0.17304326,0.09102276,0.07951988,0.15453863,0.0,0.0,0.0,0.0
20190927_sample_3,0.0,0.0,0.0,0.0,0.26744672,4.93239691,11.7247887,2.76855883,0.27688284,0.02992599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190927_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084291,0.2455677,0.75861875,4.10946588,7.36028771,4.54272147,2.45230536,0.50574583,0.01685819,0.0,0.0,0.0
20191001_sample_3,0.0,0.0,0.0,0.0,0.0,0.0,0.01290711,0.04273688,0.08576059,0.2182736,0.83064435,2.22031006,3.81218718,4.72228198,4.17301266,2.70791206,0.70960433,0.41819042,0.04617878,0.0
20191001_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03177197,0.92501816,4.89696805,7.19544299,5.45797023,1.49282861
20191001_sample_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15767897,0.29815659,0.5303747,1.06590981,1.14331585,1.76084401,1.782059,3.86800837,5.13116023,2.68168917,1.30959548,0.27120782,0.0
20191003_sample_3,0.02775152,0.2326858,0.27934494,0.34704645,0.86060199,0.81485774,1.46747583,3.8629502,7.87624653,3.1984386,0.57363301,0.12869385,0.06465189,0.06526181,0.06038242,0.07563051,0.06434692,0.0,0.0,0.0
20191003_sample_4,0.0881184842,1.10872083,1.59357935,2.1334602,4.44439848,6.03549561,3.97112361,0.623034916,0.00206850902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191010_sample_2,0.0,0.0,0.00658922,0.09969776,1.00729111,2.23517784,1.1625675,0.87751214,2.69097993,5.17597513,3.79510392,1.98765238,0.79786853,0.12376273,0.0398218,0.0,0.0,0.0,0.0,0.0
20191010_sample_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08595575,0.06597164,0.17311535,0.67223653,2.84641129,7.07702309,5.65261358,2.12505718,0.77384249,0.40666458,0.10497677,0.01613175,0.0
20191028_sample_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11294566,0.11430645,0.7624966,1.42973782,2.1042366,3.12619069,4.80858206,4.48652817,2.62405879,0.43091717
20191028_sample_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03390549,0.33425161,2.36801582,3.5694003,5.16521862,4.48456594,2.69379106,1.09006145,0.26078972,0.0,0.0
20191101_sample_1,8.88065327,10.22738693,0.8919598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191104_sample_1,15.01083681,4.98916319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191104_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99722598,6.35749342,6.67117149,3.97894587,1.83298954,0.1621737,0.0,0.0,0.0,0.0,0.0
20191105_sample_1,0.0,0.0,0.0,0.0,0.0,0.0,0.08490917,1.63221813,5.42640641,6.86072866,5.08676973,0.9089679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191105_sample_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32660258,1.6842282,3.80588556,3.40959657,4.50862684,2.61449981,1.7203308,1.15024558,0.63473406,0.08731791,0.05793208,0.0
20191106_sample_5,14.6484142,5.33964742,0.0119383979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191107_sample_2,0.0,0.0,0.0,0.0,0.0,0.47561272,1.63795195,1.01067702,5.31667071,6.51298229,4.31084688,0.65154089,0.08371754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191107_sample_3,0.25961178,0.64374168,1.7122096,3.51891652,7.11254392,5.27308703,1.33899635,0.14089312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191107_sample_4,0.36195377,1.62252157,1.3102986,2.20199356,5.57417458,5.10800234,2.62189453,0.7338537,0.28324937,0.09254254,0.08951545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191114_sample_1,3.40765628,11.56994502,4.35094685,0.55996742,0.11148442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20191114_sample_4,0.84746949,1.43127144,1.53207177,2.05287351,3.34041113,2.37160791,4.34001447,2.99367665,0.78586929,0.13113377,0.11620039,0.05740019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200225_sample_5,0.0924151922,2.48394004,11.5766933,4.26462301,1.57105827,0.0112701454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
